id.int64()	account_id.int64()	event.string()	timestamp.date(2006-03-02 15:04:05.99999999)	page_url.string()	button_label.string()
31213	119	Page Viewed	2022-06-08 05:57:12	www.piespace.example/home	
31214	11	Button Clicked	2022-06-08 05:57:57		Checkout
31215	672	Page Viewed	2022-06-08 06:03:23	www.piespace.example/help	
31216	262	Page Viewed	2022-06-08 06:05:14	www.piespace.example/home	
31217	15	Page Viewed	2022-06-08 06:17:05	www.piespace.example/invite	
31218	15	Button Clicked	2022-06-08 06:19:13		Checkout
31219	53	Page Viewed	2022-06-08 06:19:13	www.piespace.example/home	
31220	40	Page Viewed	2022-06-08 06:24:33	www.piespace.example/pies	
31221	40	Button Clicked	2022-06-08 06:26:25		Subscribe
31222	40	Page Viewed	2022-06-08 06:30:05	www.piespace.example/pies	
31223	553	Page Viewed	2022-06-08 06:33:29	www.piespace.example/help	
31224	40	Page Viewed	2022-06-08 06:37:57	www.piespace.example/pies	
31225	6	Page Viewed	2022-06-08 06:39:56	www.piespace.example/invite	
31226	553	Page Viewed	2022-06-08 06:41:25	www.piespace.example/help	
31227	1460	Button Clicked	2022-06-08 06:41:41		Subscribe
31228	1460	Page Viewed	2022-06-08 06:41:51	www.piespace.example/home	
31229	53	Page Viewed	2022-06-08 06:42:48	www.piespace.example/home	
31230	11	Page Viewed	2022-06-08 06:50:58	www.piespace.example/home	
31231	172	Page Viewed	2022-06-08 06:51:15	www.piespace.example/pies	
31232	841	Page Viewed	2022-06-08 06:52:10	www.piespace.example/home	
31233	821	Page Viewed	2022-06-08 06:52:31	www.piespace.example/pies	
31234	11	Page Viewed	2022-06-08 06:56:14	www.piespace.example/pies	
31235	323	Page Viewed	2022-06-08 06:57:37	www.piespace.example/login	
31236	323	Page Viewed	2022-06-08 06:57:37	www.piespace.example/home	
31237	7	Button Clicked	2022-06-08 07:02:37		Subscribe
31238	301	Button Clicked	2022-06-08 07:05:56		Checkout
31239	184	Page Viewed	2022-06-08 07:08:18	www.piespace.example/invite	
31240	168	Button Clicked	2022-06-08 07:10:41		Signup
31241	168	Page Viewed	2022-06-08 07:11:03	www.piespace.example/home	
31242	285	Page Viewed	2022-06-08 07:13:43	www.piespace.example/invite	
31243	40	Page Viewed	2022-06-08 07:15:47	www.piespace.example/help	
31244	553	Button Clicked	2022-06-08 07:18:41		Signup
31245	553	Page Viewed	2022-06-08 07:18:54	www.piespace.example/home	
31246	80	Button Clicked	2022-06-08 07:22:11		Create Item
31247	660	Page Viewed	2022-06-08 07:23:49	www.piespace.example/help	
31248	247	Page Viewed	2022-06-08 07:23:59	www.piespace.example/home	
31249	247	Page Viewed	2022-06-08 07:23:59	www.piespace.example/home	
31250	247	Page Viewed	2022-06-08 07:24:01	www.piespace.example/pies	
31251	672	Button Clicked	2022-06-08 07:26:47		Subscribe
31252	6	Page Viewed	2022-06-08 07:36:07	www.piespace.example/help	
31253	1025	Page Viewed	2022-06-08 07:39:18	www.piespace.example/login	
31254	7	Button Clicked	2022-06-08 07:53:55		Invite
31255	525	Page Viewed	2022-06-08 07:53:58	www.piespace.example/invite	
31256	429	Button Clicked	2022-06-08 07:54:10		Subscribe
31257	529	Page Viewed	2022-06-08 07:55:22	www.piespace.example/home	
31258	529	Page Viewed	2022-06-08 07:55:22	www.piespace.example/invite	
31259	529	Page Viewed	2022-06-08 07:55:23	www.piespace.example/pies	
31260	429	Page Viewed	2022-06-08 07:55:35	www.piespace.example/pies	
31261	429	Page Viewed	2022-06-08 07:55:35	www.piespace.example/home	
31262	285	Button Clicked	2022-06-08 07:57:27		Checkout
31263	40	Button Clicked	2022-06-08 07:57:27		Checkout
31264	285	Page Viewed	2022-06-08 07:57:31	www.piespace.example/pies	
31265	40	Page Viewed	2022-06-08 07:57:53	www.piespace.example/pies	
31266	184	Page Viewed	2022-06-08 08:02:44	www.piespace.example/home	
31267	172	Page Viewed	2022-06-08 08:05:13	www.piespace.example/home	
31268	40	Button Clicked	2022-06-08 08:09:33		Invite
31269	40	Page Viewed	2022-06-08 08:09:48	www.piespace.example/pies	
31270	553	Page Viewed	2022-06-08 08:10:52	www.piespace.example/invite	
31271	891	Page Viewed	2022-06-08 08:16:49	www.piespace.example/help	
31272	821	Button Clicked	2022-06-08 08:17:19		Create Item
31273	672	Page Viewed	2022-06-08 08:18:56	www.piespace.example/help	
31274	708	Page Viewed	2022-06-08 08:26:20	www.piespace.example/home	
31275	708	Page Viewed	2022-06-08 08:26:59	www.piespace.example/help	
31276	172	Page Viewed	2022-06-08 08:30:29	www.piespace.example/login	
31277	172	Page Viewed	2022-06-08 08:30:29	www.piespace.example/login	
31278	553	Page Viewed	2022-06-08 08:31:13	www.piespace.example/invite	
31279	172	Page Viewed	2022-06-08 08:35:52	www.piespace.example/pies	
31280	737	Page Viewed	2022-06-08 08:42:36	www.piespace.example/pies	
31281	61	Button Clicked	2022-06-08 08:44:34		Signup
31282	172	Page Viewed	2022-06-08 08:45:45	www.piespace.example/help	
31283	61	Page Viewed	2022-06-08 08:46:00	www.piespace.example/pies	
31284	80	Page Viewed	2022-06-08 08:48:35	www.piespace.example/help	
31285	553	Page Viewed	2022-06-08 08:58:54	www.piespace.example/login	
31286	80	Page Viewed	2022-06-08 09:00:15	www.piespace.example/help	
31287	80	Page Viewed	2022-06-08 09:00:49	www.piespace.example/pies	
31288	262	Page Viewed	2022-06-08 09:01:13	www.piespace.example/help	
31289	301	Page Viewed	2022-06-08 09:05:39	www.piespace.example/home	
31290	155	Page Viewed	2022-06-08 09:06:31	www.piespace.example/pies	
31291	33	Page Viewed	2022-06-08 09:16:34	www.piespace.example/login	
31292	33	Page Viewed	2022-06-08 09:16:34	www.piespace.example/help	
31293	301	Page Viewed	2022-06-08 09:19:09	www.piespace.example/home	
31294	80	Page Viewed	2022-06-08 09:21:06	www.piespace.example/invite	
31295	159	Button Clicked	2022-06-08 09:21:29		Subscribe
31296	33	Page Viewed	2022-06-08 09:22:46	www.piespace.example/login	
31297	159	Page Viewed	2022-06-08 09:23:03	www.piespace.example/pies	
31298	33	Page Viewed	2022-06-08 09:29:09	www.piespace.example/invite	
31299	80	Page Viewed	2022-06-08 09:30:17	www.piespace.example/login	
31300	79	Page Viewed	2022-06-08 09:30:20	www.piespace.example/invite	
31301	159	Page Viewed	2022-06-08 09:35:29	www.piespace.example/login	
31302	53	Page Viewed	2022-06-08 09:35:33	www.piespace.example/pies	
31303	33	Page Viewed	2022-06-08 09:35:59	www.piespace.example/invite	
31304	262	Page Viewed	2022-06-08 09:42:07	www.piespace.example/pies	
31305	232	Page Viewed	2022-06-08 09:42:13	www.piespace.example/home	
31306	33	Button Clicked	2022-06-08 09:42:59		Invite
31307	98	Button Clicked	2022-06-08 09:43:35		Checkout
31308	33	Page Viewed	2022-06-08 09:43:40	www.piespace.example/invite	
31309	841	Page Viewed	2022-06-08 09:47:52	www.piespace.example/invite	
31310	119	Button Clicked	2022-06-08 09:50:47		Subscribe
31311	60	Page Viewed	2022-06-08 09:54:11	www.piespace.example/home	
31312	657	Button Clicked	2022-06-08 09:56:31		Checkout
31313	121	Button Clicked	2022-06-08 10:02:25		Subscribe
31314	121	Page Viewed	2022-06-08 10:02:32	www.piespace.example/invite	
31315	988	Page Viewed	2022-06-08 10:05:55	www.piespace.example/pies	
31316	988	Page Viewed	2022-06-08 10:05:55	www.piespace.example/login	
31317	988	Page Viewed	2022-06-08 10:12:10	www.piespace.example/help	
31318	988	Page Viewed	2022-06-08 10:16:03	www.piespace.example/pies	
31319	59	Page Viewed	2022-06-08 10:16:51	www.piespace.example/pies	
31320	59	Page Viewed	2022-06-08 10:16:51	www.piespace.example/invite	
31321	59	Page Viewed	2022-06-08 10:16:51	www.piespace.example/help	
31322	6	Page Viewed	2022-06-08 10:20:39	www.piespace.example/login	
31323	657	Page Viewed	2022-06-08 10:22:15	www.piespace.example/login	
31324	301	Page Viewed	2022-06-08 10:31:58	www.piespace.example/help	
31325	657	Page Viewed	2022-06-08 10:34:36	www.piespace.example/login	
31326	11	Page Viewed	2022-06-08 10:43:48	www.piespace.example/login	
31327	317	Button Clicked	2022-06-08 10:45:37		Invite
31328	317	Button Clicked	2022-06-08 10:45:37		Create Item
31329	317	Button Clicked	2022-06-08 10:45:37		Create Item
31330	317	Button Clicked	2022-06-08 10:45:37		Subscribe
31331	317	Button Clicked	2022-06-08 10:45:38		Create Item
31332	317	Button Clicked	2022-06-08 10:45:38		Subscribe
31333	317	Button Clicked	2022-06-08 10:45:38		Invite
31334	317	Button Clicked	2022-06-08 10:45:39		Checkout
31335	317	Button Clicked	2022-06-08 10:45:39		Signup
31336	317	Button Clicked	2022-06-08 10:45:39		Signup
31337	317	Button Clicked	2022-06-08 10:45:40		Checkout
31338	317	Button Clicked	2022-06-08 10:45:40		Invite
31339	317	Button Clicked	2022-06-08 10:45:40		Create Item
31340	317	Button Clicked	2022-06-08 10:45:40		Subscribe
31341	317	Button Clicked	2022-06-08 10:45:41		Signup
31342	317	Button Clicked	2022-06-08 10:45:41		Checkout
31343	317	Button Clicked	2022-06-08 10:45:41		Invite
31344	317	Button Clicked	2022-06-08 10:45:42		Invite
31345	317	Button Clicked	2022-06-08 10:45:42		Subscribe
31346	317	Button Clicked	2022-06-08 10:45:42		Create Item
31347	317	Button Clicked	2022-06-08 10:45:43		Subscribe
31348	317	Button Clicked	2022-06-08 10:45:43		Subscribe
31349	317	Button Clicked	2022-06-08 10:45:44		Checkout
31350	317	Button Clicked	2022-06-08 10:45:45		Subscribe
31351	317	Button Clicked	2022-06-08 10:45:45		Invite
31352	317	Button Clicked	2022-06-08 10:45:45		Signup
31353	317	Button Clicked	2022-06-08 10:45:45		Checkout
31354	317	Button Clicked	2022-06-08 10:45:46		Invite
31355	317	Button Clicked	2022-06-08 10:45:46		Invite
31356	317	Button Clicked	2022-06-08 10:45:46		Invite
31357	317	Button Clicked	2022-06-08 10:45:47		Invite
31358	317	Button Clicked	2022-06-08 10:45:47		Invite
31359	317	Button Clicked	2022-06-08 10:45:47		Create Item
31360	317	Button Clicked	2022-06-08 10:45:48		Checkout
31361	317	Button Clicked	2022-06-08 10:45:48		Subscribe
31362	317	Button Clicked	2022-06-08 10:45:49		Create Item
31363	80	Page Viewed	2022-06-08 10:46:06	www.piespace.example/invite	
31364	747	Button Clicked	2022-06-08 10:47:32		Signup
31365	112	Page Viewed	2022-06-08 10:48:01	www.piespace.example/login	
31366	11	Page Viewed	2022-06-08 10:50:04	www.piespace.example/pies	
31367	12	Page Viewed	2022-06-08 10:57:21	www.piespace.example/invite	
31368	12	Page Viewed	2022-06-08 11:01:07	www.piespace.example/help	
31369	11	Page Viewed	2022-06-08 11:03:47	www.piespace.example/pies	
31370	12	Page Viewed	2022-06-08 11:18:14	www.piespace.example/login	
31371	98	Page Viewed	2022-06-08 11:21:48	www.piespace.example/invite	
31372	98	Page Viewed	2022-06-08 11:21:49	www.piespace.example/invite	
31373	98	Page Viewed	2022-06-08 11:21:49	www.piespace.example/home	
31374	98	Page Viewed	2022-06-08 11:21:49	www.piespace.example/pies	
31375	98	Page Viewed	2022-06-08 11:21:50	www.piespace.example/help	
31376	98	Page Viewed	2022-06-08 11:21:50	www.piespace.example/login	
31377	98	Page Viewed	2022-06-08 11:21:50	www.piespace.example/login	
31378	98	Page Viewed	2022-06-08 11:21:50	www.piespace.example/pies	
31379	98	Page Viewed	2022-06-08 11:21:51	www.piespace.example/home	
31380	98	Page Viewed	2022-06-08 11:21:51	www.piespace.example/login	
31381	98	Page Viewed	2022-06-08 11:21:52	www.piespace.example/help	
31382	98	Page Viewed	2022-06-08 11:21:52	www.piespace.example/pies	
31383	98	Page Viewed	2022-06-08 11:21:52	www.piespace.example/login	
31384	98	Page Viewed	2022-06-08 11:21:52	www.piespace.example/pies	
31385	98	Page Viewed	2022-06-08 11:21:53	www.piespace.example/invite	
31386	98	Page Viewed	2022-06-08 11:21:53	www.piespace.example/home	
31387	98	Page Viewed	2022-06-08 11:21:54	www.piespace.example/pies	
31388	98	Page Viewed	2022-06-08 11:21:55	www.piespace.example/invite	
31389	98	Page Viewed	2022-06-08 11:21:55	www.piespace.example/home	
31390	98	Page Viewed	2022-06-08 11:21:55	www.piespace.example/invite	
31391	98	Page Viewed	2022-06-08 11:21:56	www.piespace.example/help	
31392	98	Page Viewed	2022-06-08 11:21:56	www.piespace.example/invite	
31393	98	Page Viewed	2022-06-08 11:21:57	www.piespace.example/login	
31394	98	Page Viewed	2022-06-08 11:21:57	www.piespace.example/home	
31395	98	Page Viewed	2022-06-08 11:21:58	www.piespace.example/login	
31396	85	Button Clicked	2022-06-08 11:24:14		Subscribe
31397	98	Button Clicked	2022-06-08 11:32:03		Subscribe
31398	98	Page Viewed	2022-06-08 11:33:52	www.piespace.example/login	
31399	98	Page Viewed	2022-06-08 11:33:53	www.piespace.example/login	
31400	98	Page Viewed	2022-06-08 11:33:53	www.piespace.example/help	
31401	98	Page Viewed	2022-06-08 11:34:03	www.piespace.example/invite	
31402	98	Page Viewed	2022-06-08 11:34:03	www.piespace.example/home	
31403	60	Page Viewed	2022-06-08 11:35:16	www.piespace.example/pies	
31404	351	Page Viewed	2022-06-08 11:36:04	www.piespace.example/home	
31405	12	Page Viewed	2022-06-08 11:38:26	www.piespace.example/invite	
31406	12	Page Viewed	2022-06-08 11:47:44	www.piespace.example/pies	
31407	809	Button Clicked	2022-06-08 11:47:44		Invite
31408	221	Button Clicked	2022-06-08 11:48:15		Checkout
31409	12	Page Viewed	2022-06-08 11:48:23	www.piespace.example/help	
31410	221	Page Viewed	2022-06-08 11:50:06	www.piespace.example/pies	
31411	158	Page Viewed	2022-06-08 11:51:01	www.piespace.example/home	
31412	809	Page Viewed	2022-06-08 11:54:50	www.piespace.example/help	
31413	809	Page Viewed	2022-06-08 11:58:51	www.piespace.example/login	
31414	809	Page Viewed	2022-06-08 12:00:02	www.piespace.example/home	
31415	142	Page Viewed	2022-06-08 12:03:42	www.piespace.example/pies	
31416	80	Page Viewed	2022-06-08 12:05:26	www.piespace.example/pies	
31417	59	Page Viewed	2022-06-08 12:05:34	www.piespace.example/help	
31418	747	Button Clicked	2022-06-08 12:06:06		Subscribe
31419	747	Page Viewed	2022-06-08 12:06:23	www.piespace.example/home	
31420	809	Page Viewed	2022-06-08 12:07:53	www.piespace.example/login	
31421	809	Page Viewed	2022-06-08 12:09:20	www.piespace.example/login	
31422	397	Button Clicked	2022-06-08 12:12:32		Create Item
31423	809	Page Viewed	2022-06-08 12:16:35	www.piespace.example/pies	
31424	93	Button Clicked	2022-06-08 12:17:52		Checkout
31425	809	Page Viewed	2022-06-08 12:19:16	www.piespace.example/pies	
31426	328	Button Clicked	2022-06-08 12:19:45		Checkout
31427	382	Button Clicked	2022-06-08 12:22:11		Invite
31428	1522	Page Viewed	2022-06-08 12:24:22	www.piespace.example/pies	
31429	397	Page Viewed	2022-06-08 12:24:50	www.piespace.example/invite	
31430	397	Page Viewed	2022-06-08 12:24:50	www.piespace.example/pies	
31431	142	Page Viewed	2022-06-08 12:30:05	www.piespace.example/invite	
31432	58	Page Viewed	2022-06-08 12:32:13	www.piespace.example/invite	
31433	98	Button Clicked	2022-06-08 12:34:22		Checkout
31434	377	Button Clicked	2022-06-08 12:35:44		Subscribe
31435	660	Page Viewed	2022-06-08 12:37:47	www.piespace.example/home	
31436	49	Page Viewed	2022-06-08 12:38:17	www.piespace.example/invite	
31437	168	Page Viewed	2022-06-08 12:47:20	www.piespace.example/invite	
31438	53	Page Viewed	2022-06-08 12:47:37	www.piespace.example/login	
31439	660	Page Viewed	2022-06-08 12:49:57	www.piespace.example/pies	
31440	58	Page Viewed	2022-06-08 12:53:49	www.piespace.example/login	
31441	80	Page Viewed	2022-06-08 12:57:05	www.piespace.example/pies	
31442	59	Page Viewed	2022-06-08 13:01:03	www.piespace.example/help	
31443	2	Page Viewed	2022-06-08 13:01:07	www.piespace.example/pies	
31444	137	Button Clicked	2022-06-08 13:02:56		Create Item
31445	68	Page Viewed	2022-06-08 13:03:00	www.piespace.example/login	
31446	678	Page Viewed	2022-06-08 13:03:55	www.piespace.example/invite	
31447	46	Button Clicked	2022-06-08 13:08:16		Create Item
31448	46	Page Viewed	2022-06-08 13:08:49	www.piespace.example/pies	
31449	46	Page Viewed	2022-06-08 13:09:27	www.piespace.example/pies	
31450	93	Page Viewed	2022-06-08 13:13:03	www.piespace.example/pies	
31451	68	Page Viewed	2022-06-08 13:16:37	www.piespace.example/invite	
31452	68	Page Viewed	2022-06-08 13:22:03	www.piespace.example/invite	
31453	68	Page Viewed	2022-06-08 13:22:03	www.piespace.example/invite	
31454	399	Page Viewed	2022-06-08 13:22:51	www.piespace.example/home	
31455	46	Page Viewed	2022-06-08 13:23:12	www.piespace.example/help	
31456	287	Page Viewed	2022-06-08 13:29:21	www.piespace.example/home	
31457	68	Page Viewed	2022-06-08 13:29:26	www.piespace.example/help	
31458	628	Page Viewed	2022-06-08 13:30:29	www.piespace.example/pies	
31459	20	Page Viewed	2022-06-08 13:30:54	www.piespace.example/pies	
31460	34	Page Viewed	2022-06-08 13:32:32	www.piespace.example/login	
31461	34	Page Viewed	2022-06-08 13:32:32	www.piespace.example/pies	
31462	34	Page Viewed	2022-06-08 13:32:32	www.piespace.example/login	
31463	34	Page Viewed	2022-06-08 13:32:33	www.piespace.example/invite	
31464	34	Page Viewed	2022-06-08 13:32:33	www.piespace.example/home	
31465	34	Page Viewed	2022-06-08 13:32:34	www.piespace.example/pies	
31466	188	Page Viewed	2022-06-08 13:36:11	www.piespace.example/invite	
31467	68	Button Clicked	2022-06-08 13:38:29		Subscribe
31468	75	Button Clicked	2022-06-08 13:39:38		Signup
31469	188	Page Viewed	2022-06-08 13:40:10	www.piespace.example/home	
31470	223	Page Viewed	2022-06-08 13:41:18	www.piespace.example/help	
31471	34	Page Viewed	2022-06-08 13:42:01	www.piespace.example/login	
31472	34	Page Viewed	2022-06-08 13:42:01	www.piespace.example/help	
31473	34	Page Viewed	2022-06-08 13:42:02	www.piespace.example/help	
31474	34	Page Viewed	2022-06-08 13:42:02	www.piespace.example/home	
31475	34	Page Viewed	2022-06-08 13:42:03	www.piespace.example/invite	
31476	34	Page Viewed	2022-06-08 13:42:03	www.piespace.example/pies	
31477	377	Page Viewed	2022-06-08 13:42:43	www.piespace.example/home	
31478	553	Button Clicked	2022-06-08 13:51:51		Checkout
31479	34	Page Viewed	2022-06-08 13:58:39	www.piespace.example/pies	
31480	34	Page Viewed	2022-06-08 13:58:40	www.piespace.example/home	
31481	34	Page Viewed	2022-06-08 13:58:40	www.piespace.example/invite	
31482	34	Page Viewed	2022-06-08 13:58:40	www.piespace.example/invite	
31483	34	Page Viewed	2022-06-08 13:58:53	www.piespace.example/pies	
31484	34	Page Viewed	2022-06-08 13:58:54	www.piespace.example/pies	
31485	34	Page Viewed	2022-06-08 13:58:55	www.piespace.example/help	
31486	34	Page Viewed	2022-06-08 13:58:55	www.piespace.example/pies	
31487	34	Page Viewed	2022-06-08 13:59:01	www.piespace.example/home	
31488	34	Page Viewed	2022-06-08 13:59:01	www.piespace.example/home	
31489	34	Page Viewed	2022-06-08 13:59:02	www.piespace.example/home	
31490	34	Page Viewed	2022-06-08 13:59:03	www.piespace.example/invite	
31491	425	Button Clicked	2022-06-08 13:59:10		Subscribe
31492	34	Page Viewed	2022-06-08 13:59:12	www.piespace.example/pies	
31493	34	Page Viewed	2022-06-08 13:59:13	www.piespace.example/help	
31494	192	Page Viewed	2022-06-08 13:59:16	www.piespace.example/invite	
31495	34	Page Viewed	2022-06-08 13:59:36	www.piespace.example/invite	
31496	34	Page Viewed	2022-06-08 13:59:36	www.piespace.example/invite	
31497	34	Page Viewed	2022-06-08 13:59:36	www.piespace.example/pies	
31498	34	Page Viewed	2022-06-08 13:59:37	www.piespace.example/home	
31499	34	Page Viewed	2022-06-08 13:59:37	www.piespace.example/home	
